timestamp,voltage_kV,current_A,frequency_Hz,power_factor,button_status,temperature_C,vibration_mms,oil_cooling_status,conductivity_uScm,anomaly,anomaly_type
2025-02-07 15:40:00,155.13,280.23,49.913,0.975,Green,38.95,1.3,Normal,0.553,0,Normal
2025-02-07 15:45:00,157.68,328.88,49.96,0.922,Red,62.53,4.2,Low Oil,1.264,1,High Temp;High Vibration;Low Oil
2025-02-07 15:50:00,152.14,369.84,49.536,0.94,Green,43.42,1.47,Normal,0.519,0,Normal
2025-02-07 15:55:00,150.3,283.04,49.981,0.913,Green,40.44,1.28,Normal,0.474,0,Normal
2025-02-07 16:00:00,145.56,290.22,50.112,1.0,Red,66.32,3.48,Low Oil,1.951,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-07 16:05:00,159.12,301.86,50.086,0.981,Green,45.44,1.28,Normal,0.648,0,Normal
2025-02-07 16:10:00,164.24,326.27,49.749,1.0,Green,45.77,1.21,Normal,0.548,0,Normal
2025-02-07 16:15:00,152.37,349.11,49.905,0.863,Green,40.32,1.28,Normal,0.582,0,Normal
2025-02-07 16:20:00,148.48,399.41,49.865,0.867,Green,46.18,1.02,Normal,0.657,0,Normal
2025-02-07 16:25:00,151.83,250.94,50.131,1.0,Green,41.71,1.1,Normal,0.403,0,Normal
2025-02-07 16:30:00,158.78,275.79,50.213,0.951,Green,43.96,1.23,Normal,0.628,0,Normal
2025-02-07 16:35:00,155.43,343.49,50.07,0.886,Green,49.43,1.29,Normal,0.539,0,Normal
2025-02-07 16:40:00,156.8,347.43,49.917,0.974,Green,46.9,1.12,Normal,0.641,0,Normal
2025-02-07 16:45:00,154.89,257.05,50.17,0.928,Green,40.55,1.35,Normal,0.635,0,Normal
2025-02-07 16:50:00,149.37,286.83,50.327,0.933,Green,42.93,1.25,Normal,0.438,0,Normal
2025-02-07 16:55:00,151.39,236.28,50.054,0.984,Green,42.82,1.48,Normal,0.664,0,Normal
2025-02-07 17:00:00,159.04,283.05,50.116,0.955,Green,42.7,1.18,Normal,0.424,0,Normal
2025-02-07 17:05:00,157.32,264.62,50.053,0.985,Green,42.04,1.43,Normal,0.652,0,Normal
2025-02-07 17:10:00,158.05,255.67,49.954,0.869,Green,41.41,1.3,Normal,0.441,0,Normal
2025-02-07 17:15:00,153.61,399.67,49.875,1.0,Green,39.59,1.31,Normal,0.664,0,Normal
2025-02-07 17:20:00,158.95,369.21,49.737,0.937,Green,43.06,1.26,Normal,0.513,0,Normal
2025-02-07 17:25:00,156.53,272.85,49.971,0.941,Green,49.11,1.34,Normal,0.61,0,Normal
2025-02-07 17:30:00,158.35,307.73,49.994,0.888,Green,42.19,1.13,Normal,0.421,0,Normal
2025-02-07 17:35:00,158.29,275.18,49.961,0.959,Green,46.03,1.07,Normal,0.518,0,Normal
2025-02-07 17:40:00,157.96,358.54,49.893,0.951,Green,42.38,1.28,Normal,0.606,0,Normal
2025-02-07 17:45:00,148.94,319.61,49.807,0.994,Green,40.48,1.24,Normal,0.553,0,Normal
2025-02-07 17:50:00,157.2,307.07,50.107,0.914,Green,39.17,1.48,Normal,0.652,0,Normal
2025-02-07 17:55:00,156.82,300.69,49.7,1.0,Green,44.62,1.32,Normal,0.667,0,Normal
2025-02-07 18:00:00,158.8,363.48,50.14,0.988,Green,45.12,1.17,Normal,0.5,0,Normal
2025-02-07 18:05:00,142.16,284.86,50.072,0.967,Red,71.96,3.98,Critical Oil,1.722,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-07 18:10:00,146.26,335.1,49.834,0.901,Green,46.23,1.39,Normal,0.612,0,Normal
2025-02-07 18:15:00,158.83,325.31,49.728,0.909,Green,39.22,1.38,Normal,0.623,0,Normal
2025-02-07 18:20:00,154.57,343.28,50.018,0.952,Green,45.39,1.24,Normal,0.549,0,Normal
2025-02-07 18:25:00,157.13,339.22,50.198,0.908,Green,44.65,1.03,Normal,0.486,0,Normal
2025-02-07 18:30:00,154.45,278.22,50.054,0.887,Green,43.6,1.29,Normal,0.472,0,Normal
2025-02-07 18:35:00,159.24,289.55,50.147,0.875,Green,46.24,1.34,Normal,0.516,0,Normal
2025-02-07 18:40:00,156.19,312.42,49.876,0.952,Green,47.43,1.26,Normal,0.516,0,Normal
2025-02-07 18:45:00,156.51,222.28,49.845,0.92,Green,44.05,1.15,Normal,0.583,0,Normal
2025-02-07 18:50:00,159.17,267.02,49.815,0.905,Green,47.19,1.4,Normal,0.574,0,Normal
2025-02-07 18:55:00,156.34,358.25,49.635,1.0,Green,44.46,1.46,Normal,0.595,0,Normal
2025-02-07 19:00:00,153.07,335.43,50.091,0.965,Green,46.48,1.17,Normal,0.647,0,Normal
2025-02-07 19:05:00,153.53,330.98,49.882,1.0,Green,43.68,1.36,Normal,0.613,0,Normal
2025-02-07 19:10:00,158.05,323.67,49.806,0.929,Red,54.43,3.12,Critical Oil,2.376,1,High Vibration;Critical Oil Level;Insulation Issue
2025-02-07 19:15:00,151.72,356.81,49.914,0.968,Green,43.91,1.28,Normal,0.437,0,Normal
2025-02-07 19:20:00,164.48,310.58,49.774,0.896,Green,48.73,1.39,Normal,0.478,0,Normal
2025-02-07 19:25:00,156.57,318.4,49.703,0.943,Green,47.27,1.39,Normal,0.643,0,Normal
2025-02-07 19:30:00,148.78,358.93,49.854,0.879,Green,43.92,1.2,Normal,0.548,0,Normal
2025-02-07 19:35:00,148.16,282.46,50.139,1.0,Green,39.95,1.19,Normal,0.609,0,Normal
2025-02-07 19:40:00,156.05,397.95,50.091,0.992,Green,38.72,1.01,Normal,0.549,0,Normal
2025-02-07 19:45:00,152.31,270.63,49.813,0.884,Green,46.92,1.02,Normal,0.616,0,Normal
2025-02-07 19:50:00,163.63,359.4,49.977,0.966,Green,47.13,1.2,Normal,0.551,0,Normal
2025-02-07 19:55:00,153.91,361.22,49.951,0.936,Red,60.96,3.23,Critical Oil,1.551,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-07 20:00:00,155.43,377.76,49.975,0.929,Red,64.05,3.11,Low Oil,2.038,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-07 20:05:00,156.09,342.1,50.428,0.924,Green,46.46,1.32,Normal,0.435,0,Normal
2025-02-07 20:10:00,151.64,348.99,49.89,0.85,Green,34.67,1.17,Normal,0.526,0,Normal
2025-02-07 20:15:00,159.55,297.42,49.821,0.999,Green,45.61,1.11,Normal,0.562,0,Normal
2025-02-07 20:20:00,154.79,325.48,50.257,0.9,Green,52.21,1.11,Normal,0.594,0,Normal
2025-02-07 20:25:00,150.73,333.93,50.001,0.966,Green,39.1,1.27,Normal,0.66,0,Normal
2025-02-07 20:30:00,159.65,347.41,50.169,0.938,Red,63.99,4.83,Low Oil,2.837,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-07 20:35:00,166.55,264.14,49.964,0.933,Green,39.83,1.1,Normal,0.647,0,Normal
2025-02-07 20:40:00,158.64,292.87,50.0,0.892,Green,43.91,1.0,Normal,0.523,0,Normal
2025-02-07 20:45:00,159.16,309.84,49.972,0.945,Green,48.22,1.31,Normal,0.514,0,Normal
2025-02-07 20:50:00,155.89,263.36,49.931,0.937,Green,41.14,1.12,Normal,0.528,0,Normal
2025-02-07 20:55:00,157.19,357.51,49.876,0.975,Green,40.18,1.5,Normal,0.49,0,Normal
2025-02-07 21:00:00,148.95,352.74,49.81,0.936,Green,40.9,1.22,Normal,0.499,0,Normal
2025-02-07 21:05:00,155.33,327.91,50.047,0.97,Green,42.08,1.21,Normal,0.567,0,Normal
2025-02-07 21:10:00,159.11,343.68,50.093,0.936,Green,40.78,1.06,Normal,0.576,0,Normal
2025-02-07 21:15:00,153.15,307.04,50.066,0.953,Green,48.11,1.23,Normal,0.555,0,Normal
2025-02-07 21:20:00,165.05,394.74,49.964,0.917,Green,42.7,1.08,Normal,0.574,0,Normal
2025-02-07 21:25:00,154.5,241.32,50.051,0.882,Green,44.91,1.17,Normal,0.489,0,Normal
2025-02-07 21:30:00,152.73,376.57,50.147,0.885,Green,51.52,1.36,Normal,0.668,0,Normal
2025-02-07 21:35:00,149.4,286.8,50.116,0.96,Green,42.7,1.19,Normal,0.616,0,Normal
2025-02-07 21:40:00,150.03,320.79,50.139,0.963,Green,43.53,1.36,Normal,0.695,0,Normal
2025-02-07 21:45:00,152.49,355.17,49.682,1.0,Green,43.69,1.17,Normal,0.568,0,Normal
2025-02-07 21:50:00,155.57,317.89,49.933,0.907,Green,46.39,1.47,Normal,0.625,0,Normal
2025-02-07 21:55:00,153.61,334.15,49.885,0.979,Green,44.29,1.14,Normal,0.591,0,Normal
2025-02-07 22:00:00,157.47,276.78,50.067,0.883,Green,44.06,1.38,Normal,0.541,0,Normal
2025-02-07 22:05:00,151.07,379.56,49.966,0.996,Red,65.33,4.5,Low Oil,2.662,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-07 22:10:00,159.43,285.94,49.639,0.928,Green,49.75,1.5,Normal,0.634,0,Normal
2025-02-07 22:15:00,155.9,315.73,50.101,0.952,Green,48.89,1.16,Normal,0.529,0,Normal
2025-02-07 22:20:00,156.13,415.55,50.136,1.0,Green,46.72,1.42,Normal,0.547,0,Normal
2025-02-07 22:25:00,152.87,297.47,49.702,0.912,Green,44.96,1.46,Normal,0.449,0,Normal
2025-02-07 22:30:00,155.82,308.32,50.111,0.866,Green,41.23,1.44,Normal,0.489,0,Normal
2025-02-07 22:35:00,161.91,295.07,49.708,0.904,Green,44.93,1.13,Normal,0.55,0,Normal
2025-02-07 22:40:00,156.09,290.18,50.369,1.0,Red,64.39,4.56,Critical Oil,2.158,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-07 22:45:00,157.01,378.73,50.241,0.889,Green,41.59,1.11,Normal,0.614,0,Normal
2025-02-07 22:50:00,158.9,368.21,49.611,1.0,Green,42.24,1.46,Normal,0.603,0,Normal
2025-02-07 22:55:00,159.92,338.11,49.783,0.984,Green,39.59,1.2,Normal,0.455,0,Normal
2025-02-07 23:00:00,152.38,343.01,49.856,0.926,Green,44.69,1.4,Normal,0.417,0,Normal
2025-02-07 23:05:00,143.79,375.87,50.276,0.945,Red,57.75,3.42,Low Oil,2.647,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-07 23:10:00,150.02,252.24,50.19,0.87,Green,51.26,1.38,Normal,0.558,0,Normal
2025-02-07 23:15:00,148.35,277.24,50.08,0.934,Green,45.91,1.43,Normal,0.44,0,Normal
2025-02-07 23:20:00,156.07,370.9,50.016,0.85,Green,45.72,1.49,Normal,0.401,0,Normal
2025-02-07 23:25:00,155.52,271.84,49.874,0.999,Green,44.67,1.01,Normal,0.443,0,Normal
2025-02-07 23:30:00,157.64,321.17,49.803,0.973,Green,42.59,1.11,Normal,0.687,0,Normal
2025-02-07 23:35:00,150.87,368.19,49.954,0.999,Green,42.31,1.23,Normal,0.422,0,Normal
2025-02-07 23:40:00,161.59,286.29,49.863,0.944,Green,46.08,1.15,Normal,0.642,0,Normal
2025-02-07 23:45:00,152.49,348.75,50.111,0.931,Red,56.71,3.94,Critical Oil,2.726,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-07 23:50:00,155.55,308.82,50.261,0.942,Green,48.08,1.28,Normal,0.579,0,Normal
2025-02-07 23:55:00,149.24,299.65,50.176,1.0,Green,47.26,1.12,Normal,0.655,0,Normal
2025-02-08 00:00:00,150.53,338.24,50.039,0.993,Green,45.17,1.01,Normal,0.457,0,Normal
2025-02-08 00:05:00,163.02,396.27,50.085,1.0,Green,51.42,1.41,Normal,0.419,0,Normal
2025-02-08 00:10:00,157.32,299.54,50.019,0.85,Green,49.14,1.1,Normal,0.619,0,Normal
2025-02-08 00:15:00,152.04,366.05,50.05,0.893,Green,48.81,1.38,Normal,0.423,0,Normal
2025-02-08 00:20:00,159.77,293.61,49.937,0.907,Green,44.13,1.27,Normal,0.451,0,Normal
2025-02-08 00:25:00,158.54,308.73,49.891,0.941,Green,44.59,1.34,Normal,0.435,0,Normal
2025-02-08 00:30:00,150.99,312.23,49.783,0.951,Green,44.59,1.17,Normal,0.478,0,Normal
2025-02-08 00:35:00,152.07,318.57,50.042,0.983,Green,44.96,1.26,Normal,0.591,0,Normal
2025-02-08 00:40:00,160.0,392.73,49.975,0.943,Green,45.03,1.31,Normal,0.494,0,Normal
2025-02-08 00:45:00,154.0,273.66,50.198,1.0,Green,47.46,1.33,Normal,0.636,0,Normal
2025-02-08 00:50:00,146.72,275.39,50.084,0.976,Green,40.76,1.1,Normal,0.446,0,Normal
2025-02-08 00:55:00,151.64,232.19,50.236,0.95,Green,42.55,1.17,Normal,0.563,0,Normal
2025-02-08 01:00:00,154.37,343.97,49.948,1.0,Green,49.74,1.31,Normal,0.476,0,Normal
2025-02-08 01:05:00,154.89,305.39,50.09,0.896,Green,48.11,1.32,Normal,0.66,0,Normal
2025-02-08 01:10:00,155.02,366.2,49.873,0.891,Green,45.38,1.0,Normal,0.571,0,Normal
2025-02-08 01:15:00,152.03,358.04,49.932,0.968,Green,47.77,1.19,Normal,0.562,0,Normal
2025-02-08 01:20:00,158.76,317.48,50.128,0.941,Green,44.49,1.43,Normal,0.525,0,Normal
2025-02-08 01:25:00,157.64,341.84,50.313,0.914,Green,43.49,1.36,Normal,0.516,0,Normal
2025-02-08 01:30:00,155.75,307.43,49.775,0.917,Green,44.4,1.21,Normal,0.581,0,Normal
2025-02-08 01:35:00,150.06,286.63,49.903,0.909,Green,43.71,1.45,Normal,0.625,0,Normal
2025-02-08 01:40:00,157.45,312.49,50.14,0.943,Green,46.51,1.39,Normal,0.511,0,Normal
2025-02-08 01:45:00,153.39,320.29,50.162,1.0,Green,41.28,1.15,Normal,0.407,0,Normal
2025-02-08 01:50:00,157.49,341.38,50.022,0.962,Red,61.55,3.25,Critical Oil,2.739,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-08 01:55:00,156.03,380.46,49.764,0.956,Red,62.39,4.2,Critical Oil,2.265,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-08 02:00:00,156.72,292.2,49.801,0.944,Green,50.77,1.41,Normal,0.491,0,Normal
2025-02-08 02:05:00,152.87,305.87,49.757,0.958,Green,44.57,1.13,Normal,0.507,0,Normal
2025-02-08 02:10:00,152.86,286.87,50.219,0.967,Green,47.26,1.01,Normal,0.497,0,Normal
2025-02-08 02:15:00,154.73,326.57,49.986,1.0,Red,68.99,3.35,Critical Oil,1.923,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-08 02:20:00,154.7,313.6,49.729,0.991,Green,43.6,1.29,Normal,0.519,0,Normal
2025-02-08 02:25:00,157.68,297.83,50.082,0.968,Green,40.91,1.19,Normal,0.619,0,Normal
2025-02-08 02:30:00,153.0,381.48,49.964,0.999,Green,49.11,1.43,Normal,0.444,0,Normal
2025-02-08 02:35:00,159.11,275.37,50.191,0.917,Green,45.66,1.07,Normal,0.445,0,Normal
2025-02-08 02:40:00,163.18,341.89,50.182,0.903,Green,44.1,1.37,Normal,0.692,0,Normal
2025-02-08 02:45:00,158.94,353.04,50.186,0.936,Green,47.68,1.16,Normal,0.48,0,Normal
2025-02-08 02:50:00,157.78,359.87,49.761,0.945,Green,45.84,1.07,Normal,0.62,0,Normal
2025-02-08 02:55:00,157.29,264.55,50.046,0.909,Green,47.84,1.2,Normal,0.642,0,Normal
2025-02-08 03:00:00,162.1,355.09,50.018,0.932,Green,44.02,1.34,Normal,0.511,0,Normal
2025-02-08 03:05:00,161.42,255.95,49.335,0.85,Green,36.98,1.33,Normal,0.529,0,Normal
2025-02-08 03:10:00,157.14,317.63,50.198,1.0,Green,44.46,1.45,Normal,0.662,0,Normal
2025-02-08 03:15:00,152.45,300.82,50.16,1.0,Green,45.02,1.09,Normal,0.514,0,Normal
2025-02-08 03:20:00,165.16,329.61,50.057,0.959,Green,46.75,1.26,Normal,0.693,0,Normal
2025-02-08 03:25:00,158.13,266.66,49.83,0.994,Green,48.77,1.37,Normal,0.611,0,Normal
2025-02-08 03:30:00,153.5,311.22,49.946,0.928,Green,45.64,1.32,Normal,0.561,0,Normal
2025-02-08 03:35:00,155.34,322.61,49.818,0.978,Green,49.47,1.43,Normal,0.608,0,Normal
2025-02-08 03:40:00,156.82,323.12,49.896,0.941,Red,62.25,3.68,Low Oil,2.197,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-08 03:45:00,153.86,334.87,50.018,0.966,Red,62.87,3.98,Low Oil,2.647,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-08 03:50:00,152.98,378.21,49.975,0.961,Green,44.31,1.35,Normal,0.415,0,Normal
2025-02-08 03:55:00,156.94,264.98,49.769,0.894,Green,42.84,1.41,Normal,0.487,0,Normal
2025-02-08 04:00:00,157.38,318.64,50.228,0.882,Green,47.06,1.49,Normal,0.566,0,Normal
2025-02-08 04:05:00,151.48,298.61,49.913,0.938,Red,65.11,3.47,Critical Oil,2.917,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-08 04:10:00,165.41,281.8,50.149,0.85,Red,52.56,3.28,Low Oil,2.074,1,High Vibration;Low Oil;Low Power Factor;Insulation Issue
2025-02-08 04:15:00,159.32,303.07,49.885,1.0,Green,40.25,1.19,Normal,0.613,0,Normal
2025-02-08 04:20:00,150.27,396.2,50.261,1.0,Green,43.12,1.35,Normal,0.567,0,Normal
2025-02-08 04:25:00,152.94,416.6,50.143,1.0,Green,44.59,1.46,Normal,0.572,0,Normal
2025-02-08 04:30:00,153.72,246.87,50.165,0.95,Green,42.11,1.42,Normal,0.405,0,Normal
2025-02-08 04:35:00,163.91,363.0,49.916,0.941,Green,51.57,1.08,Normal,0.404,0,Normal
2025-02-08 04:40:00,159.07,321.14,50.04,0.903,Green,48.07,1.01,Normal,0.561,0,Normal
2025-02-08 04:45:00,151.13,291.79,49.691,0.953,Green,39.96,1.28,Normal,0.48,0,Normal
2025-02-08 04:50:00,165.4,319.38,49.873,0.97,Green,46.34,1.46,Normal,0.564,0,Normal
2025-02-08 04:55:00,146.59,306.86,50.172,0.913,Green,48.93,1.13,Normal,0.623,0,Normal
2025-02-08 05:00:00,156.5,304.85,49.61,0.996,Green,45.16,1.4,Normal,0.464,0,Normal
2025-02-08 05:05:00,149.97,297.99,50.097,0.939,Green,42.31,1.25,Normal,0.546,0,Normal
2025-02-08 05:10:00,153.94,329.78,49.911,1.0,Green,47.39,1.19,Normal,0.455,0,Normal
2025-02-08 05:15:00,151.38,337.74,50.238,0.989,Green,47.92,1.01,Normal,0.459,0,Normal
2025-02-08 05:20:00,147.67,277.24,49.722,0.954,Green,45.25,1.11,Normal,0.42,0,Normal
2025-02-08 05:25:00,151.46,319.75,49.862,1.0,Red,63.25,3.84,Critical Oil,1.857,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-08 05:30:00,149.97,350.83,50.008,0.973,Green,43.44,1.05,Normal,0.687,0,Normal
2025-02-08 05:35:00,150.92,296.25,50.207,0.909,Green,42.11,1.2,Normal,0.482,0,Normal
2025-02-08 05:40:00,141.84,353.99,49.66,0.929,Green,47.9,1.16,Normal,0.562,0,Normal
2025-02-08 05:45:00,150.65,310.8,49.733,1.0,Green,47.72,1.35,Normal,0.442,0,Normal
2025-02-08 05:50:00,152.05,345.28,49.992,0.907,Green,47.81,1.1,Normal,0.618,0,Normal
2025-02-08 05:55:00,151.35,279.86,50.021,1.0,Green,45.61,1.29,Normal,0.596,0,Normal
2025-02-08 06:00:00,156.48,372.2,50.016,0.965,Green,46.63,1.41,Normal,0.657,0,Normal
2025-02-08 06:05:00,161.12,361.87,50.046,0.971,Green,42.58,1.01,Normal,0.494,0,Normal
2025-02-08 06:10:00,149.67,343.35,49.982,0.978,Green,43.58,1.46,Normal,0.524,0,Normal
2025-02-08 06:15:00,158.8,356.02,50.005,0.927,Green,45.29,1.28,Normal,0.587,0,Normal
2025-02-08 06:20:00,156.29,273.16,50.025,0.919,Red,57.59,4.21,Critical Oil,2.355,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
2025-02-08 06:25:00,144.52,286.83,50.153,0.963,Green,50.53,1.37,Normal,0.553,0,Normal
2025-02-08 06:30:00,153.24,325.0,50.069,0.85,Red,55.76,4.88,Low Oil,2.588,1,High Temp;High Vibration;Low Oil;Low Power Factor;Insulation Issue
2025-02-08 06:35:00,158.57,345.74,50.11,0.943,Green,45.55,1.42,Normal,0.536,0,Normal
2025-02-08 06:40:00,140.83,314.46,50.049,0.934,Green,46.36,1.02,Normal,0.503,0,Normal
2025-02-08 06:45:00,155.15,263.33,49.97,0.942,Green,42.1,1.12,Normal,0.499,0,Normal
2025-02-08 06:50:00,157.1,273.89,50.083,1.0,Red,60.56,4.56,Low Oil,2.08,1,High Temp;High Vibration;Low Oil;Insulation Issue
2025-02-08 06:55:00,157.56,337.62,50.075,0.882,Green,44.95,1.26,Normal,0.616,0,Normal
2025-02-08 07:00:00,152.56,318.21,50.039,0.85,Green,43.08,1.41,Normal,0.678,0,Normal
2025-02-08 07:05:00,161.56,336.99,50.104,0.98,Green,40.78,1.43,Normal,0.643,0,Normal
2025-02-08 07:10:00,170.86,373.1,49.921,0.97,Green,42.63,1.12,Normal,0.615,0,Normal
2025-02-08 07:15:00,164.31,348.8,49.977,0.854,Green,48.65,1.29,Normal,0.518,0,Normal
2025-02-08 07:20:00,153.3,329.72,50.013,0.881,Green,44.56,1.07,Normal,0.526,0,Normal
2025-02-08 07:25:00,150.48,338.98,50.257,1.0,Green,41.18,1.08,Normal,0.649,0,Normal
2025-02-08 07:30:00,143.96,306.69,49.917,0.974,Green,43.96,1.19,Normal,0.601,0,Normal
2025-02-08 07:35:00,155.86,376.42,49.931,0.936,Green,44.0,1.35,Normal,0.577,0,Normal
2025-02-08 07:40:00,151.07,268.4,50.204,1.0,Green,46.3,1.26,Normal,0.574,0,Normal
2025-02-08 07:45:00,162.03,267.85,50.024,0.855,Green,40.91,1.16,Normal,0.408,0,Normal
2025-02-08 07:50:00,158.17,266.35,49.941,0.954,Green,47.27,1.11,Normal,0.407,0,Normal
2025-02-08 07:55:00,151.78,373.78,50.094,0.902,Green,42.7,1.04,Normal,0.553,0,Normal
2025-02-08 08:00:00,160.26,291.45,50.363,1.0,Green,44.92,1.25,Normal,0.673,0,Normal
2025-02-08 08:05:00,156.18,262.14,49.763,1.0,Green,44.16,1.41,Normal,0.496,0,Normal
2025-02-08 08:10:00,148.14,367.56,49.925,0.997,Green,45.28,1.2,Normal,0.411,0,Normal
2025-02-08 08:15:00,144.24,376.45,50.043,0.938,Green,44.69,1.11,Normal,0.524,0,Normal
2025-02-08 08:20:00,157.56,376.97,49.841,0.978,Red,52.86,4.81,Low Oil,1.714,1,High Vibration;Low Oil;Insulation Issue
2025-02-08 08:25:00,150.56,258.49,49.557,0.946,Red,52.76,3.85,Low Oil,2.388,1,High Vibration;Low Oil;Low Frequency;Insulation Issue
2025-02-08 08:30:00,152.01,323.74,50.457,0.999,Green,42.74,1.14,Normal,0.518,0,Normal
2025-02-08 08:35:00,152.81,288.5,49.455,0.89,Green,45.79,1.01,Normal,0.527,0,Normal
2025-02-08 08:40:00,156.72,333.83,50.295,0.892,Green,44.64,1.11,Normal,0.594,0,Normal
2025-02-08 08:45:00,161.36,333.2,49.948,1.0,Green,42.76,1.35,Normal,0.686,0,Normal
2025-02-08 08:50:00,152.25,375.59,49.948,0.986,Green,46.14,1.27,Normal,0.529,0,Normal
2025-02-08 08:55:00,155.83,298.03,49.7,0.95,Red,52.24,3.75,Critical Oil,1.462,1,High Vibration;Critical Oil Level;Low Frequency
2025-02-08 09:00:00,159.18,314.59,49.894,1.0,Green,47.36,1.19,Normal,0.605,0,Normal
2025-02-08 09:05:00,154.93,328.81,50.403,0.943,Green,44.98,1.34,Normal,0.594,0,Normal
2025-02-08 09:10:00,163.64,317.03,50.126,0.864,Green,48.41,1.17,Normal,0.513,0,Normal
2025-02-08 09:15:00,162.6,300.48,50.146,0.991,Green,44.9,1.22,Normal,0.529,0,Normal
2025-02-08 09:20:00,156.49,327.86,49.935,1.0,Green,44.05,1.12,Normal,0.693,0,Normal
2025-02-08 09:25:00,153.19,326.2,50.049,0.99,Green,46.94,1.03,Normal,0.611,0,Normal
2025-02-08 09:30:00,152.0,274.97,50.071,0.962,Green,42.53,1.12,Normal,0.58,0,Normal
2025-02-08 09:35:00,151.19,375.15,50.251,0.947,Green,46.55,1.45,Normal,0.461,0,Normal
2025-02-08 09:40:00,150.16,324.59,49.883,0.863,Green,48.79,1.25,Normal,0.574,0,Normal
2025-02-08 09:45:00,151.38,349.78,50.077,0.937,Green,44.16,1.08,Normal,0.418,0,Normal
2025-02-08 09:50:00,153.56,315.82,50.103,0.936,Green,46.89,1.31,Normal,0.435,0,Normal
2025-02-08 09:55:00,149.87,349.98,50.049,0.92,Green,45.97,1.28,Normal,0.694,0,Normal
2025-02-08 10:00:00,154.83,342.82,50.023,0.931,Green,46.83,1.32,Normal,0.695,0,Normal
2025-02-08 10:05:00,151.86,343.25,50.094,0.956,Green,49.19,1.22,Normal,0.638,0,Normal
2025-02-08 10:10:00,156.13,325.43,50.137,0.98,Green,45.28,1.21,Normal,0.55,0,Normal
2025-02-08 10:15:00,156.94,329.03,50.006,0.874,Green,48.07,1.05,Normal,0.622,0,Normal
2025-02-08 10:20:00,156.15,260.64,49.923,0.902,Green,42.59,1.24,Normal,0.656,0,Normal
2025-02-08 10:25:00,151.72,363.29,49.867,0.979,Green,46.83,1.22,Normal,0.655,0,Normal
2025-02-08 10:30:00,148.63,278.1,50.38,0.913,Green,40.38,1.45,Normal,0.575,0,Normal
2025-02-08 10:35:00,157.31,349.44,50.203,0.894,Green,48.5,1.45,Normal,0.635,0,Normal
2025-02-08 10:40:00,166.47,250.26,49.898,0.926,Green,49.02,1.48,Normal,0.404,0,Normal
2025-02-08 10:45:00,156.34,343.96,50.074,1.0,Green,42.88,1.21,Normal,0.636,0,Normal
2025-02-08 10:50:00,161.3,305.07,49.984,0.886,Green,43.51,1.35,Normal,0.442,0,Normal
2025-02-08 10:55:00,163.97,306.27,49.801,0.882,Green,47.47,1.39,Normal,0.504,0,Normal
2025-02-08 11:00:00,162.95,332.92,49.851,0.956,Green,45.18,1.47,Normal,0.524,0,Normal
2025-02-08 11:05:00,156.34,350.15,50.112,0.85,Green,44.22,1.5,Normal,0.694,0,Normal
2025-02-08 11:10:00,153.33,298.85,49.908,0.976,Green,39.83,1.35,Normal,0.506,0,Normal
2025-02-08 11:15:00,150.62,307.63,49.92,0.937,Green,43.06,1.05,Normal,0.433,0,Normal
2025-02-08 11:20:00,156.73,320.24,50.087,0.946,Green,47.87,1.48,Normal,0.558,0,Normal
2025-02-08 11:25:00,154.25,377.52,50.017,0.906,Green,43.7,1.19,Normal,0.444,0,Normal
2025-02-08 11:30:00,140.33,362.18,50.069,0.909,Green,46.85,1.49,Normal,0.593,0,Normal
2025-02-08 11:35:00,145.62,365.24,49.651,0.949,Green,48.36,1.21,Normal,0.445,0,Normal
2025-02-08 11:40:00,161.02,372.86,49.797,0.905,Green,43.67,1.14,Normal,0.407,0,Normal
2025-02-08 11:45:00,155.61,299.27,50.305,0.962,Green,45.7,1.21,Normal,0.596,0,Normal
2025-02-08 11:50:00,148.94,293.65,49.653,0.95,Green,48.26,1.41,Normal,0.445,0,Normal
2025-02-08 11:55:00,153.5,330.39,49.866,1.0,Green,42.69,1.21,Normal,0.532,0,Normal
2025-02-08 12:00:00,154.51,255.94,50.096,0.935,Green,42.5,1.06,Normal,0.679,0,Normal
2025-02-08 12:05:00,155.83,302.1,49.856,0.972,Red,62.77,4.53,Critical Oil,2.693,1,High Temp;High Vibration;Critical Oil Level;Insulation Issue
